START	END	STRAND	Lelandais log2 chip-seq 2
274285	275979	+	0.32862274746137066
279793	278099	-	0.33560303178443884
284369	282249	-	0.17954942033071272
284942	287245	+	0.17954942033071272
288308	287379	-	-1.154722594798642
289326	288986	-	-0.39960745870923786
291276	289675	-	1.2610458527403399
292034	293425	+	0.8951576341425019
294431	296323	+	1.3794933824211768
298907	296403	-	0.4311571646421207
299215	299850	+	0.3546648812993622
302028	300025	-	0.5576895705710526
305615	302952	-	1.264157562792731
306241	307686	+	0.6011727279024152
308191	310194	+	1.493040011280117
311148	310516	-	0.2630344058337938
311423	312364	+	0.9305351803369001
312825	314522	+	0.5339785720023513
316592	314724	-	0.8405217859928036
317669	317022	-	-0.3587933886392246
319975	318089	-	0.1271119179033392
320697	320341	-	-0.8879733822658886
323206	321029	-	0.8324459030204345
323492	324064	+	0.8324459030204345
330440	324192	-	0.5649525399896619
331747	332760	+	0.5649525399896619
334025	332928	-	0.36737106564852945
334913	336145	+	0.36737106564852945
338250	336625	-	-0.061728989751706306
338736	339248	+	-0.7058168955955418
340058	339318	-	0.7098139879062393
342586	340949	-	1.0641303374197155
348958	343595	-	1.9820533202406017
349921	349991	+	1.6986192825167234
350302	350898	+	1.9820533202406017
352706	351075	-	1.9744649078928624
354491	353289	-	2.071049751359506
356368	355262	-	2.308339030139407
356685	356758	+	2.308339030139407
357675	357058	-	1.1388981058216878
358053	359267	+	1.0250909809628306
360937	359549	-	-1.4306343543298623
362296	361241	-	0.15200309344505006
363040	362690	-	0.15200309344505006
364790	363465	-	-2.6844981742720706
366246	367025	+	-2.6844981742720706
369234	367129	-	1.787779383720843
370066	373626	+	1.2939137187177658
374717	373830	-	1.1255308820838588
376552	375335	-	0.42070624936553597
376920	377804	+	0.9586930258430865
380418	381356	+	0.5025003405291834
382371	381868	-	0.405759685690833
383066	382689	-	0.7493493186220387
383316	384224	+	0.405759685690833
384689	387193	+	-0.01449956969511509
387624	388433	+	0.025090980962830522
389509	390966	+	1.2520632880127907
392123	391089	-	0.5264364241147007
392433	394304	+	0.35973012759974676
394922	396421	+	0.7969081346224884
397039	398763	+	0.7520724865564145
399319	400203	+	0.23606735823352454
401513	402928	+	0.19264507794239583
403491	403135	-	1.2486239629096276
403855	404727	+	1.384663850235325
405613	406368	+	0.8562645225385505
408935	406872	-	3.405793655035224
409387	410097	+	3.405793655035224
411127	410309	-	0.6124432371432632
413600	411498	-	0.9347085397482809
414049	415548	+	0.9347085397482809
416641	416568	-	1.2795225286223628
417753	417103	-	-0.4879380463262915
420269	418104	-	0.40335569423120843
420985	421893	+	0.5926981495007615
425376	422482	-	2.0621411750413214
425740	425811	+	1.4603614897883341
426132	427307	+	2.0621411750413214
427971	431132	+	0.5125540051931062
431539	431778	+	-0.337695410745679
432398	432126	-	0.8029631529404464
434014	435159	+	0.8029631529404464
437288	435564	-	0.5132610353669673
438157	437489	-	1.1713684183119812
438456	439238	+	0.5132610353669673
440080	447522	+	0.18237674248856892
447843	447929	+	0.6655809609294407
449353	448106	-	2.2584838657195276
450101	450020	-	1.8157999903138609
453500	454930	+	-0.5647846187835259
456837	455638	-	2.133483005474252
457405	457334	-	1.6850294558250785
457938	461483	+	2.133483005474252
462407	463558	+	1.9564107314523174
464211	465512	+	1.1729463534175493
466450	467508	+	1.082462160191973
468680	467712	-	0.14809863898913392
469605	469027	-	0.8658633273484638
471011	469863	-	1.580240090478753
471224	471373	+	0.6366246205436489
471574	472164	+	0.6366246205436489
472577	475336	+	1.580240090478753
475678	477369	+	1.4938146126629608
477796	477723	-	2.018859027251316
479412	478054	-	0.4984535074664814
480691	479807	-	1.0064840335701988
480931	482037	+	0.4984535074664814
484254	482176	-	0.2647632197505449
484621	485307	+	0.2630344058337938
485731	485802	+	1.1599409128696903
487597	486065	-	0.6434349034406203
488733	490334	+	0.6434349034406203
490639	492393	+	1.1324502960236495
491556	492359	+	0.8127214318074196
492459	492531	+	0.8267804206452541
493013	492687	-	0.6826110647278053
493897	495498	+	0.6826110647278053
496431	496802	+	0.5032381032867024
498243	498422	+	0.44745897697122117
499006	500337	+	0.4652922700585398
500858	504370	+	-0.3316214910912064
507604	504512	-	0.30812229536233193
508364	509071	+	1.0310268956206246
509343	509861	+	0.6227645334335405
512450	510087	-	0.1951303413319904
513032	513550	+	-1.4705037761362414
514225	513884	-	2.3497112514009
516034	516104	+	2.335495859846575
517269	516301	-	0.09803208296052672
518767	518042	-	4.816160819432945
521445	522071	+	2.144389909335175
522559	524733	+	5.053493304966133
526083	524950	-	0.4621057529356228
526539	526862	+	0.061400544664143276
530217	527482	-	0.4694852833012202
531295	532704	+	0.4694852833012202
533235	534668	+	-0.5799962478278068
536192	534849	-	0.25938662881864955
537022	536855	-	-0.579293750634464
538337	537378	-	0.9370687442735433
540639	538678	-	0.023846741954367666
541045	542340	+	0.3243507571542181
545052	542407	-	-0.2515387669959645
546838	545384	-	-0.17263938613934843
547259	549880	+	0.8300749985576876
550165	551436	+	-0.014213859219700802
552040	554370	+	0.47777325462680653
554532	554643	+	0.34348423825380986
557355	554761	-	1.0995356735509143
557894	559723	+	0.8909283008525304
560448	562775	+	1.0269670476002695
563388	565082	+	1.0811960828479807
566095	567564	+	1.101212251358298
568044	568502	+	0.21340363810919336
569043	569113	+	2.3902954251935484
569398	571182	+	2.3180236404314463
571551	573284	+	0.9165839918123625
573888	575462	+	0.28379296600059134
575804	576767	+	-0.18057224564182092
576832	576903	+	1.9332738861991867
577169	577645	+	2.4416386485104433
578043	578115	+	1.9171589310623456
578612	579634	+	3.7914855833406653
580303	579863	-	0.7662599009602443
581627	580707	-	0.3317091156799478
581992	582834	+	0.7433633653643568
585093	583144	-	0.7054300207330995
588725	586395	-	0.775439741980842
590298	590371	+	0.5258273766338237
593181	592585	-	0.2271774839018249
593556	594758	+	0.6594124498810375
595789	598827	+	0.32192809488736235
599883	599074	-	1.2075132449976775
600293	600222	-	0.8424587230135202
601040	602083	+	1.2075132449976775
602973	604301	+	0.32192809488736235
607440	605107	-	1.3170292954745233
614213	608505	-	-0.24709286196477234
615364	615927	+	-0.24709286196477234
616117	617181	+	0.7504804006406878
621379	617453	-	0.6081202217084086
622492	622178	-	0.8541491335365452
623770	625431	+	0.33586728584523623
625655	625915	+	1.8639384504239715
626571	628748	+	2.673654737053039
632859	629323	-	-0.015106892390208284
634224	636926	+	-0.505235308250422
638537	638737	+	-0.688641146822825
639883	641457	+	1.4823927670806083
643127	641982	-	-1.0732489820306386
649483	651699	+	1.7091419119418862
2344	1440	-	-0.3733869626038594
6420	1440	-	-0.5693656456701377
4193	2372	-	0.09856383448358957
6420	4621	-	-0.5693656456701377
13227	12511	-	-0.5145731728297583
21046	15452	-	0.6993405218662891
25881	28523	+	1.0110551885089958
28878	28951	+	1.7520724865564143
29668	30190	+	1.7662599009602444
30527	30336	-	0.36415633027665983
31960	33786	+	1.0984898633993634
34344	35459	+	0.12663343853101702
36770	35604	-	0.31349947281678153
43508	37236	-	-0.11064406368399253
44238	47315	+	0.7583789006820585
47583	48134	+	0.02290040211007883
48402	48845	+	0.32008909522358114
49574	49029	-	0.3769694584453243
49987	52497	+	0.3769694584453243
53407	52982	-	0.7012866186883879
54580	54221	-	0.3430739037589111
59085	55009	-	1.1896024862187784
61359	59884	-	0.7220923176846759
62338	61697	-	0.7127180479195289
65291	62802	-	0.8220016980220055
65540	66469	+	1.0521962111254284
67802	66978	-	0.7031885821817817
68404	69453	+	0.87560913776281
71810	69744	-	0.8212345110638102
73367	72228	-	1.6345445295717167
73771	73842	+	1.6345445295717167
74016	79481	+	1.6345445295717167
81338	80514	-	0.5317204794441768
81876	83291	+	1.3295681570894944
85415	83838	-	1.4607295899717125
86371	85715	-	0.9139601689333086
86682	89627	+	1.4607295899717125
91048	89783	-	1.3583004845523243
91396	93486	+	0.9175378398080271
93982	93551	-	0.3692338096657191
94265	94906	+	0.29399121838423925
96454	95318	-	0.14438990933517493
99380	96819	-	1.0819416135361763
103346	99759	-	0.8667334691365357
104947	103874	-	-1.1699250014423124
105393	105187	-	-1.0684797378827666
107362	107850	+	1.3219280948873624
108041	109279	+	1.5573313817439653
110415	109633	-	2.0832555036493523
111051	112412	+	2.0832555036493523
119454	113167	-	0.46750491917297937
120804	122045	+	-0.6900445467787135
123933	122390	-	0.30030528318756694
124599	126668	+	0.5405683813627028
127845	129146	+	0.4253058347326708
131689	129962	-	0.05004068249959563
132904	134679	+	0.05004068249959563
135312	137465	+	0.30697775342139094
138738	138109	-	1.2778531205453392
143077	139067	-	0.5031107467328689
143438	144874	+	0.6650157522871913
146399	145239	-	0.49398884067366594
148045	147353	-	0.31410859042806305
148425	148733	+	1.0744248411265547
151798	149084	-	0.35184367279164974
152413	153819	+	0.2630344058337938
154956	157367	+	0.31158615066590334
157952	158497	+	0.10362263107415744
160703	164950	+	0.4704506195974504
167948	166821	-	0.8247160827190414
169681	168593	-	1.7130275395094512
171119	172738	+	0.29749387657716664
174323	172875	-	-0.7884958948062882
177211	175652	-	0.6674246609131291
179961	178411	-	-0.6780719051126377
182713	181154	-	0.20104751893809297
184802	183237	-	0.8809473283562368
187387	185870	-	0.5849625007211562
188277	189803	+	0.6143463075022504
190465	191754	+	0.9015962959390056
193135	191834	-	1.3017904493162862
193462	194820	+	0.49476469174957804
196978	195338	-	1.1324502960236495
198540	197603	-	0.6594124498810375
200803	199494	-	0.2676957832036567
202845	201250	-	0.7535621046969011
203578	205509	+	0.32394444048586696
207187	208575	+	1.8830438536541507
209557	211014	+	-2.18322182405577
211820	211248	-	0.650057528943041
212223	213179	+	0.8987166641628184
214039	213431	-	0.35755200461808373
214299	215171	+	1.3523017439308813
215568	215768	+	0.48673896463303257
215934	216734	+	0.48673896463303257
217905	218279	+	1.2358882638206707
218754	218683	-	1.877626001103324
220883	219246	-	0.8893559363160075
221829	221428	-	1.3596701888789133
222703	224817	+	0.8893559363160075
225336	226430	+	0.34872815423107756
227370	226597	-	0.12085439487438568
227701	228288	+	0.18286405714981044
229813	228740	-	-0.5077946401986961
232949	230796	-	0.4556794837761897
233714	233352	-	0.5079400804973112
236580	241061	+	0.7017761657039062
242485	241355	-	-0.2436690809668627
243814	242867	-	-0.6667565918848035
244814	245842	+	-0.6667565918848035
245929	246038	+	0.013546531837947925
246427	248640	+	-0.11417101991931113
249624	248998	-	0.3708376953683088
250010	251656	+	0.42245497084132677
251868	253325	+	0.0
253705	254496	+	0.46324659232146376
257431	254591	-	1.0827776757844583
258685	257708	-	1.3711556096580237
260054	259023	-	0.874469117916141
260593	261195	+	0.19539568895843049
261665	265276	+	0.874469117916141
267896	265374	-	0.5370280236574542
268238	268993	+	0.5688428353578793
271300	269153	-	0.9506119730378365
272837	271722	-	0.41822577690989127
273462	276254	+	0.2906771609029227
277254	278750	+	0.18057224564182084
279626	279282	-	0.4606343657189545
279860	282352	+	0.4372088802774642
283720	282560	-	1.3975923648194346
284043	284660	+	0.10108612511431432
285579	285911	+	-0.04485423578426043
288878	286341	-	1.6980765807726113
288968	289040	+	1.6399565325410883
290372	289401	-	2.215994650138297
291237	292742	+	2.215994650138297
293323	294588	+	1.0957589828054308
295320	297881	+	1.0608822421470225
298783	298037	-	0.5129512558057681
300750	299473	-	0.08179409116364734
302338	301874	-	1.2703977942472804
303072	305162	+	1.2703977942472804
305985	307004	+	-1.3575520046180836
307231	307160	-	1.0289513736961289
312086	307479	-	-0.6802430041542648
313059	312820	-	0.326360341202623
314509	314412	-	1.8094352324986513
315140	315493	+	1.941447817644887
315568	316038	+	0.8671643172929079
318685	316082	-	0.27510723813436877
323887	319193	-	1.0965732596950528
324988	324476	-	1.0128240403575837
325118	325798	+	0.597453444904353
328583	326046	-	0.9344116583724233
330934	329297	-	1.486828182346854
331588	331517	-	1.486828182346854
331962	334802	+	1.486828182346854
338039	335328	-	-0.8171359428501895
342099	341431	-	0.1812403146701465
345084	343351	-	1.2451124978365313
348294	347116	-	-0.41882907844121803
349475	350470	+	-0.41882907844121803
352994	351240	-	0.9737684584268204
354229	356043	+	0.9737684584268204
356594	357376	+	0.5193741590935794
363242	357552	-	1.0449474060539745
364089	364859	+	1.0449474060539745
365450	366124	+	0.4739311883324123
368519	366711	-	0.9482849634558447
371422	373440	+	-0.47573343096639786
374210	374980	+	0.13641919822659493
376571	377464	+	0.5738647918378255
378442	383421	+	0.9530789526125074
385205	383622	-	0.7957669477823923
386039	387946	+	0.7957669477823923
388302	389209	+	0.46113391386829783
391189	389432	-	2.0045582819623045
394380	396317	+	2.2639449107809537
398309	396810	-	0.09114788805819543
398753	401083	+	0.45305082521557527
401745	402728	+	-0.5040425053375887
403553	402825	-	-0.06970897181140442
404636	405310	+	-0.06970897181140442
406232	405705	-	-0.07972719247073407
406619	407983	+	1.1454304395215638
408757	410127	+	-0.11042398969365061
412800	414866	+	-0.1604646721932461
417189	415588	-	1.123382415505282
418800	418090	-	0.593840652067609
421932	420184	-	0.493040011280117
422802	424157	+	0.493040011280117
424507	425274	+	0.4797431886666592
425583	425692	+	1.2049314512702256
426679	425981	-	0.2716733241076666
427512	428360	+	0.310787537282162
429244	430908	+	0.0
431224	433335	+	0.9649530529007992
433710	434348	+	-1.2912312976644458
434820	434608	-	-1.131911675505581
439395	440117	+	1.1768777620840791
442842	440794	-	-1.3890422907458992
445412	444525	-	1.4025465550956469
446284	447573	+	1.4025465550956469
450378	447934	-	-0.6609113539544548
451354	450752	-	0.20645087746742624
451626	453716	+	-0.6609113539544548
454867	453839	-	1.9839995213062849
455162	455233	+	1.9268820707959846
456645	456202	-	1.3644114262088758
458650	457385	-	1.0
462038	460077	-	-0.10691520391651191
462438	463712	+	0.4193764350031812
464344	465546	+	0.300659478133711
466023	469223	+	-2.4093909361377017
474031	469532	-	1.617912922522443
476663	475578	-	1.8115549105868896
477209	478426	+	1.8115549105868896
478863	480884	+	0.024874668639029162
482930	480915	-	0.6473283816815297
484427	485002	+	-0.07555103300717675
486652	485522	-	0.7509724521600852
488786	493240	+	-0.17687776208407935
496669	493370	-	1.1386535397860302
498374	497232	-	-0.7198920808072649
498733	499509	+	0.6023445789493925
500656	499556	-	0.10040189695783747
504324	501079	-	1.6546714725325606
505906	504848	-	3.7459543773934607
507868	506831	-	1.7358016610325702
509315	508275	-	1.988684686772166
510749	509715	-	-0.10780328953451485
511590	511264	-	0.6780719051126378
513263	512208	-	-0.7078192485066896
516790	514301	-	-0.4791678366985595
521317	517463	-	0.9938214250708757
521995	522696	+	1.0834160081876374
523128	524498	+	0.9938214250708757
527587	524717	-	0.8370614288737945
528279	532259	+	1.2448870591235344
532814	535264	+	0.24392558288608912
536135	537091	+	1.1389764131488105
538577	537663	-	0.6664439028597984
539213	544144	+	0.3800310494509307
546432	545500	-	2.300578774693929
547230	547302	+	2.004898799412839
548965	548237	-	-0.08658768499609067
551061	553724	+	1.2740334047830508
555472	553946	-	0.5765009219729601
558652	556856	-	1.0410272682600545
562625	563611	+	1.037474705418663
566436	564034	-	-0.2602357724811205
568968	567169	-	1.480328959530563
569265	570341	+	0.29077939631669797
570755	572698	+	1.6114347120823473
573064	574713	+	0.6114347120823472
575730	574930	-	0.5222267453731936
576899	578521	+	0.5222267453731936
579790	578837	-	0.38224756416117445
580757	584269	+	0.7097441254311819
585439	584585	-	-0.2844533894686995
587405	585960	-	-0.07800251200127321
590972	588450	-	0.16992500144231237
594522	592576	-	-0.060754031079096237
595299	595727	+	-0.31349947281678164
596376	597611	+	2.080287788957636
598020	599018	+	0.5940076403241633
601005	599197	-	1.1262637726461728
602573	602040	-	0.8601423364170395
603704	603877	+	0.8601423364170395
606786	604945	-	-0.6471189767837258
617486	611835	-	2.0891937293294554
620340	619492	-	0.25328642928223155
621926	621285	-	1.1805722456418208
622523	623017	+	0.2148508723238287
626872	623237	-	-0.48278210591467796
627651	628241	+	-0.48278210591467796
629079	628636	-	-0.7802187921200902
633372	634598	+	0.8379432418910272
636785	634890	-	-1.5474877953024933
637212	637976	+	-0.8898170822495771
639820	639077	-	1.0281968918306519
